date_id,full_date,day_name,is_weekend,is_holiday,month_name,month_number,quarter,year,fiscal_year
410,2024-02-14,Wednesday,False,False,February,2,Q1,2024,FY2024
411,2024-02-15,Thursday,False,False,February,2,Q1,2024,FY2024
412,2024-02-16,Friday,False,False,February,2,Q1,2024,FY2024
413,2024-02-17,Saturday,True,False,February,2,Q1,2024,FY2024
414,2024-02-18,Sunday,True,False,February,2,Q1,2024,FY2024
415,2024-02-19,Monday,False,False,February,2,Q1,2024,FY2024
416,2024-02-20,Tuesday,False,False,February,2,Q1,2024,FY2024
417,2024-02-21,Wednesday,False,False,February,2,Q1,2024,FY2024
418,2024-02-22,Thursday,False,False,February,2,Q1,2024,FY2024
419,2024-02-23,Friday,False,False,February,2,Q1,2024,FY2024
420,2024-02-24,Saturday,True,False,February,2,Q1,2024,FY2024
421,2024-02-25,Sunday,True,False,February,2,Q1,2024,FY2024
422,2024-02-26,Monday,False,False,February,2,Q1,2024,FY2024
423,2024-02-27,Tuesday,False,False,February,2,Q1,2024,FY2024
424,2024-02-28,Wednesday,False,False,February,2,Q1,2024,FY2024
425,2024-02-29,Thursday,False,False,February,2,Q1,2024,FY2024
426,2024-03-01,Friday,False,False,March,3,Q1,2024,FY2024
427,2024-03-02,Saturday,True,False,March,3,Q1,2024,FY2024
428,2024-03-03,Sunday,True,False,March,3,Q1,2024,FY2024
429,2024-03-04,Monday,False,False,March,3,Q1,2024,FY2024
430,2024-03-05,Tuesday,False,False,March,3,Q1,2024,FY2024
431,2024-03-06,Wednesday,False,False,March,3,Q1,2024,FY2024
432,2024-03-07,Thursday,False,False,March,3,Q1,2024,FY2024
433,2024-03-08,Friday,False,False,March,3,Q1,2024,FY2024
434,2024-03-09,Saturday,True,False,March,3,Q1,2024,FY2024
435,2024-03-10,Sunday,True,False,March,3,Q1,2024,FY2024
436,2024-03-11,Monday,False,False,March,3,Q1,2024,FY2024
437,2024-03-12,Tuesday,False,False,March,3,Q1,2024,FY2024
438,2024-03-13,Wednesday,False,False,March,3,Q1,2024,FY2024
439,2024-03-14,Thursday,False,False,March,3,Q1,2024,FY2024
440,2024-03-15,Friday,False,False,March,3,Q1,2024,FY2024
441,2024-03-16,Saturday,True,False,March,3,Q1,2024,FY2024
442,2024-03-17,Sunday,True,False,March,3,Q1,2024,FY2024
443,2024-03-18,Monday,False,False,March,3,Q1,2024,FY2024
444,2024-03-19,Tuesday,False,False,March,3,Q1,2024,FY2024
445,2024-03-20,Wednesday,False,False,March,3,Q1,2024,FY2024
446,2024-03-21,Thursday,False,False,March,3,Q1,2024,FY2024
447,2024-03-22,Friday,False,False,March,3,Q1,2024,FY2024
448,2024-03-23,Saturday,True,False,March,3,Q1,2024,FY2024
449,2024-03-24,Sunday,True,False,March,3,Q1,2024,FY2024
450,2024-03-25,Monday,False,False,March,3,Q1,2024,FY2024
451,2024-03-26,Tuesday,False,False,March,3,Q1,2024,FY2024
452,2024-03-27,Wednesday,False,False,March,3,Q1,2024,FY2024
453,2024-03-28,Thursday,False,False,March,3,Q1,2024,FY2024
454,2024-03-29,Friday,False,False,March,3,Q1,2024,FY2024
455,2024-03-30,Saturday,True,False,March,3,Q1,2024,FY2024
456,2024-03-31,Sunday,True,False,March,3,Q1,2024,FY2024
457,2024-04-01,Monday,False,False,April,4,Q2,2024,FY2024
458,2024-04-02,Tuesday,False,False,April,4,Q2,2024,FY2024
459,2024-04-03,Wednesday,False,False,April,4,Q2,2024,FY2024
460,2024-04-04,Thursday,False,False,April,4,Q2,2024,FY2024
461,2024-04-05,Friday,False,False,April,4,Q2,2024,FY2024
462,2024-04-06,Saturday,True,False,April,4,Q2,2024,FY2024
463,2024-04-07,Sunday,True,False,April,4,Q2,2024,FY2024
464,2024-04-08,Monday,False,False,April,4,Q2,2024,FY2024
465,2024-04-09,Tuesday,False,False,April,4,Q2,2024,FY2024
466,2024-04-10,Wednesday,False,False,April,4,Q2,2024,FY2024
467,2024-04-11,Thursday,False,False,April,4,Q2,2024,FY2024
468,2024-04-12,Friday,False,False,April,4,Q2,2024,FY2024
469,2024-04-13,Saturday,True,False,April,4,Q2,2024,FY2024
470,2024-04-14,Sunday,True,False,April,4,Q2,2024,FY2024
471,2024-04-15,Monday,False,False,April,4,Q2,2024,FY2024
472,2024-04-16,Tuesday,False,False,April,4,Q2,2024,FY2024
473,2024-04-17,Wednesday,False,False,April,4,Q2,2024,FY2024
474,2024-04-18,Thursday,False,False,April,4,Q2,2024,FY2024
475,2024-04-19,Friday,False,False,April,4,Q2,2024,FY2024
476,2024-04-20,Saturday,True,False,April,4,Q2,2024,FY2024
477,2024-04-21,Sunday,True,False,April,4,Q2,2024,FY2024
478,2024-04-22,Monday,False,False,April,4,Q2,2024,FY2024
479,2024-04-23,Tuesday,False,False,April,4,Q2,2024,FY2024
480,2024-04-24,Wednesday,False,False,April,4,Q2,2024,FY2024
481,2024-04-25,Thursday,False,False,April,4,Q2,2024,FY2024
482,2024-04-26,Friday,False,False,April,4,Q2,2024,FY2024
483,2024-04-27,Saturday,True,False,April,4,Q2,2024,FY2024
484,2024-04-28,Sunday,True,False,April,4,Q2,2024,FY2024
485,2024-04-29,Monday,False,False,April,4,Q2,2024,FY2024
486,2024-04-30,Tuesday,False,False,April,4,Q2,2024,FY2024
487,2024-05-01,Wednesday,False,False,May,5,Q2,2024,FY2024
488,2024-05-02,Thursday,False,False,May,5,Q2,2024,FY2024
489,2024-05-03,Friday,False,False,May,5,Q2,2024,FY2024
490,2024-05-04,Saturday,True,False,May,5,Q2,2024,FY2024
491,2024-05-05,Sunday,True,False,May,5,Q2,2024,FY2024
492,2024-05-06,Monday,False,False,May,5,Q2,2024,FY2024
493,2024-05-07,Tuesday,False,False,May,5,Q2,2024,FY2024
494,2024-05-08,Wednesday,False,False,May,5,Q2,2024,FY2024
495,2024-05-09,Thursday,False,False,May,5,Q2,2024,FY2024
496,2024-05-10,Friday,False,False,May,5,Q2,2024,FY2024
497,2024-05-11,Saturday,True,False,May,5,Q2,2024,FY2024
498,2024-05-12,Sunday,True,False,May,5,Q2,2024,FY2024
499,2024-05-13,Monday,False,False,May,5,Q2,2024,FY2024
500,2024-05-14,Tuesday,False,False,May,5,Q2,2024,FY2024
501,2024-05-15,Wednesday,False,False,May,5,Q2,2024,FY2024
502,2024-05-16,Thursday,False,False,May,5,Q2,2024,FY2024
503,2024-05-17,Friday,False,False,May,5,Q2,2024,FY2024
504,2024-05-18,Saturday,True,False,May,5,Q2,2024,FY2024
505,2024-05-19,Sunday,True,False,May,5,Q2,2024,FY2024
506,2024-05-20,Monday,False,False,May,5,Q2,2024,FY2024
507,2024-05-21,Tuesday,False,False,May,5,Q2,2024,FY2024
508,2024-05-22,Wednesday,False,False,May,5,Q2,2024,FY2024
509,2024-05-23,Thursday,False,False,May,5,Q2,2024,FY2024
510,2024-05-24,Friday,False,False,May,5,Q2,2024,FY2024
511,2024-05-25,Saturday,True,False,May,5,Q2,2024,FY2024
512,2024-05-26,Sunday,True,False,May,5,Q2,2024,FY2024
513,2024-05-27,Monday,False,False,May,5,Q2,2024,FY2024
514,2024-05-28,Tuesday,False,False,May,5,Q2,2024,FY2024
515,2024-05-29,Wednesday,False,False,May,5,Q2,2024,FY2024
516,2024-05-30,Thursday,False,False,May,5,Q2,2024,FY2024
517,2024-05-31,Friday,False,False,May,5,Q2,2024,FY2024
518,2024-06-01,Saturday,True,False,June,6,Q2,2024,FY2024
519,2024-06-02,Sunday,True,False,June,6,Q2,2024,FY2024
520,2024-06-03,Monday,False,False,June,6,Q2,2024,FY2024
521,2024-06-04,Tuesday,False,False,June,6,Q2,2024,FY2024
522,2024-06-05,Wednesday,False,False,June,6,Q2,2024,FY2024
523,2024-06-06,Thursday,False,False,June,6,Q2,2024,FY2024
524,2024-06-07,Friday,False,False,June,6,Q2,2024,FY2024
525,2024-06-08,Saturday,True,False,June,6,Q2,2024,FY2024
526,2024-06-09,Sunday,True,False,June,6,Q2,2024,FY2024
527,2024-06-10,Monday,False,False,June,6,Q2,2024,FY2024
528,2024-06-11,Tuesday,False,False,June,6,Q2,2024,FY2024
529,2024-06-12,Wednesday,False,False,June,6,Q2,2024,FY2024
530,2024-06-13,Thursday,False,False,June,6,Q2,2024,FY2024
531,2024-06-14,Friday,False,False,June,6,Q2,2024,FY2024
532,2024-06-15,Saturday,True,False,June,6,Q2,2024,FY2024
533,2024-06-16,Sunday,True,False,June,6,Q2,2024,FY2024
534,2024-06-17,Monday,False,False,June,6,Q2,2024,FY2024
535,2024-06-18,Tuesday,False,False,June,6,Q2,2024,FY2024
536,2024-06-19,Wednesday,False,False,June,6,Q2,2024,FY2024
537,2024-06-20,Thursday,False,False,June,6,Q2,2024,FY2024
538,2024-06-21,Friday,False,False,June,6,Q2,2024,FY2024
539,2024-06-22,Saturday,True,False,June,6,Q2,2024,FY2024
540,2024-06-23,Sunday,True,False,June,6,Q2,2024,FY2024
541,2024-06-24,Monday,False,False,June,6,Q2,2024,FY2024
542,2024-06-25,Tuesday,False,False,June,6,Q2,2024,FY2024
543,2024-06-26,Wednesday,False,False,June,6,Q2,2024,FY2024
544,2024-06-27,Thursday,False,False,June,6,Q2,2024,FY2024
545,2024-06-28,Friday,False,False,June,6,Q2,2024,FY2024
546,2024-06-29,Saturday,True,False,June,6,Q2,2024,FY2024
547,2024-06-30,Sunday,True,False,June,6,Q2,2024,FY2024
548,2024-07-01,Monday,False,False,July,7,Q3,2024,FY2024
549,2024-07-02,Tuesday,False,False,July,7,Q3,2024,FY2024
550,2024-07-03,Wednesday,False,False,July,7,Q3,2024,FY2024
551,2024-07-04,Thursday,False,False,July,7,Q3,2024,FY2024
552,2024-07-05,Friday,False,False,July,7,Q3,2024,FY2024
553,2024-07-06,Saturday,True,False,July,7,Q3,2024,FY2024
554,2024-07-07,Sunday,True,False,July,7,Q3,2024,FY2024
555,2024-07-08,Monday,False,False,July,7,Q3,2024,FY2024
556,2024-07-09,Tuesday,False,False,July,7,Q3,2024,FY2024
557,2024-07-10,Wednesday,False,False,July,7,Q3,2024,FY2024
558,2024-07-11,Thursday,False,False,July,7,Q3,2024,FY2024
559,2024-07-12,Friday,False,False,July,7,Q3,2024,FY2024
560,2024-07-13,Saturday,True,False,July,7,Q3,2024,FY2024
561,2024-07-14,Sunday,True,False,July,7,Q3,2024,FY2024
562,2024-07-15,Monday,False,False,July,7,Q3,2024,FY2024
563,2024-07-16,Tuesday,False,False,July,7,Q3,2024,FY2024
564,2024-07-17,Wednesday,False,False,July,7,Q3,2024,FY2024
565,2024-07-18,Thursday,False,False,July,7,Q3,2024,FY2024
566,2024-07-19,Friday,False,False,July,7,Q3,2024,FY2024
567,2024-07-20,Saturday,True,False,July,7,Q3,2024,FY2024
568,2024-07-21,Sunday,True,False,July,7,Q3,2024,FY2024
569,2024-07-22,Monday,False,False,July,7,Q3,2024,FY2024
570,2024-07-23,Tuesday,False,False,July,7,Q3,2024,FY2024
571,2024-07-24,Wednesday,False,False,July,7,Q3,2024,FY2024
572,2024-07-25,Thursday,False,False,July,7,Q3,2024,FY2024
573,2024-07-26,Friday,False,False,July,7,Q3,2024,FY2024
574,2024-07-27,Saturday,True,False,July,7,Q3,2024,FY2024
575,2024-07-28,Sunday,True,False,July,7,Q3,2024,FY2024
576,2024-07-29,Monday,False,False,July,7,Q3,2024,FY2024
577,2024-07-30,Tuesday,False,False,July,7,Q3,2024,FY2024
578,2024-07-31,Wednesday,False,False,July,7,Q3,2024,FY2024
579,2024-08-01,Thursday,False,False,August,8,Q3,2024,FY2024
580,2024-08-02,Friday,False,False,August,8,Q3,2024,FY2024
581,2024-08-03,Saturday,True,False,August,8,Q3,2024,FY2024
582,2024-08-04,Sunday,True,False,August,8,Q3,2024,FY2024
583,2024-08-05,Monday,False,False,August,8,Q3,2024,FY2024
584,2024-08-06,Tuesday,False,False,August,8,Q3,2024,FY2024
585,2024-08-07,Wednesday,False,False,August,8,Q3,2024,FY2024
586,2024-08-08,Thursday,False,False,August,8,Q3,2024,FY2024
587,2024-08-09,Friday,False,False,August,8,Q3,2024,FY2024
588,2024-08-10,Saturday,True,False,August,8,Q3,2024,FY2024
589,2024-08-11,Sunday,True,False,August,8,Q3,2024,FY2024
590,2024-08-12,Monday,False,False,August,8,Q3,2024,FY2024
591,2024-08-13,Tuesday,False,False,August,8,Q3,2024,FY2024
592,2024-08-14,Wednesday,False,False,August,8,Q3,2024,FY2024
593,2024-08-15,Thursday,False,False,August,8,Q3,2024,FY2024
594,2024-08-16,Friday,False,False,August,8,Q3,2024,FY2024
595,2024-08-17,Saturday,True,False,August,8,Q3,2024,FY2024
596,2024-08-18,Sunday,True,False,August,8,Q3,2024,FY2024
597,2024-08-19,Monday,False,False,August,8,Q3,2024,FY2024
598,2024-08-20,Tuesday,False,False,August,8,Q3,2024,FY2024
599,2024-08-21,Wednesday,False,False,August,8,Q3,2024,FY2024
600,2024-08-22,Thursday,False,False,August,8,Q3,2024,FY2024
601,2024-08-23,Friday,False,False,August,8,Q3,2024,FY2024
602,2024-08-24,Saturday,True,False,August,8,Q3,2024,FY2024
603,2024-08-25,Sunday,True,False,August,8,Q3,2024,FY2024
604,2024-08-26,Monday,False,False,August,8,Q3,2024,FY2024
605,2024-08-27,Tuesday,False,False,August,8,Q3,2024,FY2024
606,2024-08-28,Wednesday,False,False,August,8,Q3,2024,FY2024
607,2024-08-29,Thursday,False,False,August,8,Q3,2024,FY2024
608,2024-08-30,Friday,False,False,August,8,Q3,2024,FY2024
609,2024-08-31,Saturday,True,False,August,8,Q3,2024,FY2024
610,2024-09-01,Sunday,True,False,September,9,Q3,2024,FY2024
611,2024-09-02,Monday,False,False,September,9,Q3,2024,FY2024
612,2024-09-03,Tuesday,False,False,September,9,Q3,2024,FY2024
613,2024-09-04,Wednesday,False,False,September,9,Q3,2024,FY2024
614,2024-09-05,Thursday,False,False,September,9,Q3,2024,FY2024
615,2024-09-06,Friday,False,False,September,9,Q3,2024,FY2024
616,2024-09-07,Saturday,True,False,September,9,Q3,2024,FY2024
617,2024-09-08,Sunday,True,False,September,9,Q3,2024,FY2024
618,2024-09-09,Monday,False,False,September,9,Q3,2024,FY2024
619,2024-09-10,Tuesday,False,False,September,9,Q3,2024,FY2024
620,2024-09-11,Wednesday,False,False,September,9,Q3,2024,FY2024
621,2024-09-12,Thursday,False,False,September,9,Q3,2024,FY2024
622,2024-09-13,Friday,False,False,September,9,Q3,2024,FY2024
623,2024-09-14,Saturday,True,False,September,9,Q3,2024,FY2024
624,2024-09-15,Sunday,True,False,September,9,Q3,2024,FY2024
625,2024-09-16,Monday,False,False,September,9,Q3,2024,FY2024
626,2024-09-17,Tuesday,False,False,September,9,Q3,2024,FY2024
627,2024-09-18,Wednesday,False,False,September,9,Q3,2024,FY2024
628,2024-09-19,Thursday,False,False,September,9,Q3,2024,FY2024
629,2024-09-20,Friday,False,False,September,9,Q3,2024,FY2024
630,2024-09-21,Saturday,True,False,September,9,Q3,2024,FY2024
631,2024-09-22,Sunday,True,False,September,9,Q3,2024,FY2024
632,2024-09-23,Monday,False,False,September,9,Q3,2024,FY2024
633,2024-09-24,Tuesday,False,False,September,9,Q3,2024,FY2024
634,2024-09-25,Wednesday,False,False,September,9,Q3,2024,FY2024
635,2024-09-26,Thursday,False,False,September,9,Q3,2024,FY2024
636,2024-09-27,Friday,False,False,September,9,Q3,2024,FY2024
637,2024-09-28,Saturday,True,False,September,9,Q3,2024,FY2024
638,2024-09-29,Sunday,True,False,September,9,Q3,2024,FY2024
639,2024-09-30,Monday,False,False,September,9,Q3,2024,FY2024
640,2024-10-01,Tuesday,False,False,October,10,Q4,2024,FY2024
641,2024-10-02,Wednesday,False,False,October,10,Q4,2024,FY2024
642,2024-10-03,Thursday,False,True,October,10,Q4,2024,FY2024
643,2024-10-04,Friday,False,False,October,10,Q4,2024,FY2024
644,2024-10-05,Saturday,True,False,October,10,Q4,2024,FY2024
645,2024-10-06,Sunday,True,False,October,10,Q4,2024,FY2024
646,2024-10-07,Monday,False,False,October,10,Q4,2024,FY2024
647,2024-10-08,Tuesday,False,False,October,10,Q4,2024,FY2024
648,2024-10-09,Wednesday,False,False,October,10,Q4,2024,FY2024
649,2024-10-10,Thursday,False,False,October,10,Q4,2024,FY2024
650,2024-10-11,Friday,False,False,October,10,Q4,2024,FY2024
651,2024-10-12,Saturday,True,False,October,10,Q4,2024,FY2024
652,2024-10-13,Sunday,True,False,October,10,Q4,2024,FY2024
653,2024-10-14,Monday,False,False,October,10,Q4,2024,FY2024
654,2024-10-15,Tuesday,False,False,October,10,Q4,2024,FY2024
655,2024-10-16,Wednesday,False,False,October,10,Q4,2024,FY2024
656,2024-10-17,Thursday,False,False,October,10,Q4,2024,FY2024
657,2024-10-18,Friday,False,False,October,10,Q4,2024,FY2024
658,2024-10-19,Saturday,True,False,October,10,Q4,2024,FY2024
659,2024-10-20,Sunday,True,False,October,10,Q4,2024,FY2024
660,2024-10-21,Monday,False,False,October,10,Q4,2024,FY2024
661,2024-10-22,Tuesday,False,False,October,10,Q4,2024,FY2024
662,2024-10-23,Wednesday,False,False,October,10,Q4,2024,FY2024
663,2024-10-24,Thursday,False,False,October,10,Q4,2024,FY2024
664,2024-10-25,Friday,False,False,October,10,Q4,2024,FY2024
665,2024-10-26,Saturday,True,False,October,10,Q4,2024,FY2024
666,2024-10-27,Sunday,True,False,October,10,Q4,2024,FY2024
667,2024-10-28,Monday,False,False,October,10,Q4,2024,FY2024
668,2024-10-29,Tuesday,False,False,October,10,Q4,2024,FY2024
669,2024-10-30,Wednesday,False,False,October,10,Q4,2024,FY2024
670,2024-10-31,Thursday,False,False,October,10,Q4,2024,FY2024
671,2024-11-01,Friday,False,False,November,11,Q4,2024,FY2024
672,2024-11-02,Saturday,True,False,November,11,Q4,2024,FY2024
673,2024-11-03,Sunday,True,False,November,11,Q4,2024,FY2024
674,2024-11-04,Monday,False,False,November,11,Q4,2024,FY2024
675,2024-11-05,Tuesday,False,False,November,11,Q4,2024,FY2024
676,2024-11-06,Wednesday,False,False,November,11,Q4,2024,FY2024
677,2024-11-07,Thursday,False,False,November,11,Q4,2024,FY2024
678,2024-11-08,Friday,False,False,November,11,Q4,2024,FY2024
679,2024-11-09,Saturday,True,False,November,11,Q4,2024,FY2024
680,2024-11-10,Sunday,True,False,November,11,Q4,2024,FY2024
681,2024-11-11,Monday,False,False,November,11,Q4,2024,FY2024
682,2024-11-12,Tuesday,False,False,November,11,Q4,2024,FY2024
683,2024-11-13,Wednesday,False,False,November,11,Q4,2024,FY2024
684,2024-11-14,Thursday,False,False,November,11,Q4,2024,FY2024
685,2024-11-15,Friday,False,False,November,11,Q4,2024,FY2024
686,2024-11-16,Saturday,True,False,November,11,Q4,2024,FY2024
687,2024-11-17,Sunday,True,False,November,11,Q4,2024,FY2024
688,2024-11-18,Monday,False,False,November,11,Q4,2024,FY2024
689,2024-11-19,Tuesday,False,False,November,11,Q4,2024,FY2024
690,2024-11-20,Wednesday,False,False,November,11,Q4,2024,FY2024
691,2024-11-21,Thursday,False,False,November,11,Q4,2024,FY2024
692,2024-11-22,Friday,False,False,November,11,Q4,2024,FY2024
693,2024-11-23,Saturday,True,False,November,11,Q4,2024,FY2024
694,2024-11-24,Sunday,True,False,November,11,Q4,2024,FY2024
695,2024-11-25,Monday,False,False,November,11,Q4,2024,FY2024
696,2024-11-26,Tuesday,False,False,November,11,Q4,2024,FY2024
697,2024-11-27,Wednesday,False,False,November,11,Q4,2024,FY2024
698,2024-11-28,Thursday,False,False,November,11,Q4,2024,FY2024
699,2024-11-29,Friday,False,False,November,11,Q4,2024,FY2024
700,2024-11-30,Saturday,True,False,November,11,Q4,2024,FY2024
701,2024-12-01,Sunday,True,False,December,12,Q4,2024,FY2024
702,2024-12-02,Monday,False,False,December,12,Q4,2024,FY2024
703,2024-12-03,Tuesday,False,False,December,12,Q4,2024,FY2024
704,2024-12-04,Wednesday,False,False,December,12,Q4,2024,FY2024
705,2024-12-05,Thursday,False,False,December,12,Q4,2024,FY2024
706,2024-12-06,Friday,False,False,December,12,Q4,2024,FY2024
707,2024-12-07,Saturday,True,False,December,12,Q4,2024,FY2024
708,2024-12-08,Sunday,True,False,December,12,Q4,2024,FY2024
709,2024-12-09,Monday,False,False,December,12,Q4,2024,FY2024
710,2024-12-10,Tuesday,False,False,December,12,Q4,2024,FY2024
711,2024-12-11,Wednesday,False,False,December,12,Q4,2024,FY2024
712,2024-12-12,Thursday,False,False,December,12,Q4,2024,FY2024
713,2024-12-13,Friday,False,False,December,12,Q4,2024,FY2024
714,2024-12-14,Saturday,True,False,December,12,Q4,2024,FY2024
715,2024-12-15,Sunday,True,False,December,12,Q4,2024,FY2024
716,2024-12-16,Monday,False,False,December,12,Q4,2024,FY2024
717,2024-12-17,Tuesday,False,False,December,12,Q4,2024,FY2024
718,2024-12-18,Wednesday,False,False,December,12,Q4,2024,FY2024
719,2024-12-19,Thursday,False,False,December,12,Q4,2024,FY2024
720,2024-12-20,Friday,False,False,December,12,Q4,2024,FY2024
721,2024-12-21,Saturday,True,False,December,12,Q4,2024,FY2024
722,2024-12-22,Sunday,True,False,December,12,Q4,2024,FY2024
723,2024-12-23,Monday,False,False,December,12,Q4,2024,FY2024
724,2024-12-24,Tuesday,False,False,December,12,Q4,2024,FY2024
725,2024-12-25,Wednesday,False,True,December,12,Q4,2024,FY2024
726,2024-12-26,Thursday,False,True,December,12,Q4,2024,FY2024
727,2024-12-27,Friday,False,False,December,12,Q4,2024,FY2024
728,2024-12-28,Saturday,True,False,December,12,Q4,2024,FY2024
729,2024-12-29,Sunday,True,False,December,12,Q4,2024,FY2024
730,2024-12-30,Monday,False,False,December,12,Q4,2024,FY2024
731,2024-12-31,Tuesday,False,False,December,12,Q4,2024,FY2024
732,2025-01-01,Wednesday,False,True,January,1,Q1,2025,FY2025
733,2025-01-02,Thursday,False,False,January,1,Q1,2025,FY2025
734,2025-01-03,Friday,False,False,January,1,Q1,2025,FY2025
735,2025-01-04,Saturday,True,False,January,1,Q1,2025,FY2025
736,2025-01-05,Sunday,True,False,January,1,Q1,2025,FY2025
737,2025-01-06,Monday,False,False,January,1,Q1,2025,FY2025
738,2025-01-07,Tuesday,False,False,January,1,Q1,2025,FY2025
739,2025-01-08,Wednesday,False,False,January,1,Q1,2025,FY2025
740,2025-01-09,Thursday,False,False,January,1,Q1,2025,FY2025
741,2025-01-10,Friday,False,False,January,1,Q1,2025,FY2025
742,2025-01-11,Saturday,True,False,January,1,Q1,2025,FY2025
743,2025-01-12,Sunday,True,False,January,1,Q1,2025,FY2025
744,2025-01-13,Monday,False,False,January,1,Q1,2025,FY2025
745,2025-01-14,Tuesday,False,False,January,1,Q1,2025,FY2025
746,2025-01-15,Wednesday,False,False,January,1,Q1,2025,FY2025
747,2025-01-16,Thursday,False,False,January,1,Q1,2025,FY2025
748,2025-01-17,Friday,False,False,January,1,Q1,2025,FY2025
749,2025-01-18,Saturday,True,False,January,1,Q1,2025,FY2025
750,2025-01-19,Sunday,True,False,January,1,Q1,2025,FY2025
751,2025-01-20,Monday,False,False,January,1,Q1,2025,FY2025
752,2025-01-21,Tuesday,False,False,January,1,Q1,2025,FY2025
753,2025-01-22,Wednesday,False,False,January,1,Q1,2025,FY2025
754,2025-01-23,Thursday,False,False,January,1,Q1,2025,FY2025
755,2025-01-24,Friday,False,False,January,1,Q1,2025,FY2025
756,2025-01-25,Saturday,True,False,January,1,Q1,2025,FY2025
757,2025-01-26,Sunday,True,False,January,1,Q1,2025,FY2025
758,2025-01-27,Monday,False,False,January,1,Q1,2025,FY2025
759,2025-01-28,Tuesday,False,False,January,1,Q1,2025,FY2025
760,2025-01-29,Wednesday,False,False,January,1,Q1,2025,FY2025
761,2025-01-30,Thursday,False,False,January,1,Q1,2025,FY2025
762,2025-01-31,Friday,False,False,January,1,Q1,2025,FY2025
763,2025-02-01,Saturday,True,False,February,2,Q1,2025,FY2025
764,2025-02-02,Sunday,True,False,February,2,Q1,2025,FY2025
765,2025-02-03,Monday,False,False,February,2,Q1,2025,FY2025
766,2025-02-04,Tuesday,False,False,February,2,Q1,2025,FY2025
767,2025-02-05,Wednesday,False,False,February,2,Q1,2025,FY2025
768,2025-02-06,Thursday,False,False,February,2,Q1,2025,FY2025
769,2025-02-07,Friday,False,False,February,2,Q1,2025,FY2025
770,2025-02-08,Saturday,True,False,February,2,Q1,2025,FY2025
771,2025-02-09,Sunday,True,False,February,2,Q1,2025,FY2025
772,2025-02-10,Monday,False,False,February,2,Q1,2025,FY2025
773,2025-02-11,Tuesday,False,False,February,2,Q1,2025,FY2025
774,2025-02-12,Wednesday,False,False,February,2,Q1,2025,FY2025
775,2025-02-13,Thursday,False,False,February,2,Q1,2025,FY2025
776,2025-02-14,Friday,False,False,February,2,Q1,2025,FY2025
777,2025-02-15,Saturday,True,False,February,2,Q1,2025,FY2025
778,2025-02-16,Sunday,True,False,February,2,Q1,2025,FY2025
779,2025-02-17,Monday,False,False,February,2,Q1,2025,FY2025
780,2025-02-18,Tuesday,False,False,February,2,Q1,2025,FY2025
781,2025-02-19,Wednesday,False,False,February,2,Q1,2025,FY2025
782,2025-02-20,Thursday,False,False,February,2,Q1,2025,FY2025
783,2025-02-21,Friday,False,False,February,2,Q1,2025,FY2025
784,2025-02-22,Saturday,True,False,February,2,Q1,2025,FY2025
785,2025-02-23,Sunday,True,False,February,2,Q1,2025,FY2025
786,2025-02-24,Monday,False,False,February,2,Q1,2025,FY2025
787,2025-02-25,Tuesday,False,False,February,2,Q1,2025,FY2025
788,2025-02-26,Wednesday,False,False,February,2,Q1,2025,FY2025
789,2025-02-27,Thursday,False,False,February,2,Q1,2025,FY2025
790,2025-02-28,Friday,False,False,February,2,Q1,2025,FY2025
791,2025-03-01,Saturday,True,False,March,3,Q1,2025,FY2025
792,2025-03-02,Sunday,True,False,March,3,Q1,2025,FY2025
793,2025-03-03,Monday,False,False,March,3,Q1,2025,FY2025
794,2025-03-04,Tuesday,False,False,March,3,Q1,2025,FY2025
795,2025-03-05,Wednesday,False,False,March,3,Q1,2025,FY2025
796,2025-03-06,Thursday,False,False,March,3,Q1,2025,FY2025
797,2025-03-07,Friday,False,False,March,3,Q1,2025,FY2025
798,2025-03-08,Saturday,True,False,March,3,Q1,2025,FY2025
799,2025-03-09,Sunday,True,False,March,3,Q1,2025,FY2025
800,2025-03-10,Monday,False,False,March,3,Q1,2025,FY2025
801,2025-03-11,Tuesday,False,False,March,3,Q1,2025,FY2025
802,2025-03-12,Wednesday,False,False,March,3,Q1,2025,FY2025
803,2025-03-13,Thursday,False,False,March,3,Q1,2025,FY2025
804,2025-03-14,Friday,False,False,March,3,Q1,2025,FY2025
805,2025-03-15,Saturday,True,False,March,3,Q1,2025,FY2025
806,2025-03-16,Sunday,True,False,March,3,Q1,2025,FY2025
807,2025-03-17,Monday,False,False,March,3,Q1,2025,FY2025
808,2025-03-18,Tuesday,False,False,March,3,Q1,2025,FY2025
809,2025-03-19,Wednesday,False,False,March,3,Q1,2025,FY2025
810,2025-03-20,Thursday,False,False,March,3,Q1,2025,FY2025
811,2025-03-21,Friday,False,False,March,3,Q1,2025,FY2025
812,2025-03-22,Saturday,True,False,March,3,Q1,2025,FY2025
813,2025-03-23,Sunday,True,False,March,3,Q1,2025,FY2025
814,2025-03-24,Monday,False,False,March,3,Q1,2025,FY2025
815,2025-03-25,Tuesday,False,False,March,3,Q1,2025,FY2025
816,2025-03-26,Wednesday,False,False,March,3,Q1,2025,FY2025
817,2025-03-27,Thursday,False,False,March,3,Q1,2025,FY2025
818,2025-03-28,Friday,False,False,March,3,Q1,2025,FY2025
819,2025-03-29,Saturday,True,False,March,3,Q1,2025,FY2025
